"Comparison"	"GeneID"	"SYMBOL"	"TXCHROM"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"
"PD_CR"	115701	"ALPK2"	"chr18"	-5.00987213964968	1.8147436054933	-3.9576217807732	0.00104113340214493	0.0153469162165547
"PD_CR"	339804	"C2orf74"	"chr2"	-3.56241026962766	1.85353669543917	-3.95710465955528	0.00104229332308228	0.0153479597793892
"PD_CR"	3977	"LIFR"	"chr5"	-4.39454351719703	3.93798156752978	-3.95479562993306	0.00104748845306915	0.0154083583305328
"PD_CR"	26751	"SH3YL1"	"chr2"	1.78287293451533	5.71912259798603	3.95379286448677	0.00104975270614665	0.0154221760341499
"PD_CR"	10417	"SPON2"	"chr4"	-2.03165911118905	6.43586761228005	-3.95341085146719	0.00105061659046153	0.0154221760341499
"PD_CR"	200316	"APOBEC3F"	"chr22"	-2.35543719509874	3.24828264118144	-3.95192876700842	0.00105397495686973	0.0154545993705103
"PD_CR"	3501	"IGHG2"	NA	-4.96239884753964	3.79632729354464	-3.95146908627103	0.00105501877621564	0.0154545993705103
"PD_CR"	8477	"GPR65"	"chr14"	-3.36468805844771	2.98119947959617	-3.94917549329871	0.00106024252033776	0.0155050486172908
"PD_CR"	8287	"USP9Y"	"chrY"	-2.06195248882029	1.74780046714478	-3.9489912477035	0.00106066327469971	0.0155050486172908
"PD_CR"	8460	"TPST1"	"chr7"	-2.55596922883827	1.94804550242518	-3.94833141141335	0.0010621714960415	0.0155110059297584
"PD_CR"	55630	"SLC39A4"	"chr8"	2.81856500430695	3.99734742339859	3.94444288713548	0.00107110364547038	0.0156252511096984
"PD_CR"	2180	"ACSL1"	"chr4"	-3.30572248847884	4.56593986520335	-3.94326869948083	0.00107381565127482	0.0156486144340898
"PD_CR"	34	"ACADM"	"chr1"	-1.76524875224537	6.00502486497962	-3.94182653215627	0.00107715606573713	0.0156742122600304
"PD_CR"	23607	"CD2AP"	"chr6"	1.1616606083873	6.63130209855338	3.94155044582056	0.0010777967414114	0.0156742122600304
"PD_CR"	3122	"HLA-DRA"	"chr6"	-3.01847442725206	7.88173813801205	-3.93733001114828	0.00108763840466354	0.0157847583918832
"PD_CR"	5577	"PRKAR2B"	"chr7"	-3.04347375304782	2.39132547300329	-3.93678527663802	0.0010889152480236	0.0157870305299883
"PD_CR"	51142	"CHCHD2"	"chr7"	2.11980525838709	10.5964825348137	3.93516873978778	0.00109271325536279	0.0158258121218628
"PD_CR"	83439	"TCF7L1"	"chr2"	-2.37496076009478	2.70056764324093	-3.93420923490625	0.00109497388650636	0.0158422710561064
"PD_CR"	84873	"ADGRG7"	"chr3"	-5.13423279439506	0.65126013324926	-3.93287739689952	0.00109811955137243	0.0158714879158362
"PD_CR"	79884	"MAP9"	"chr4"	-3.72608669730858	3.30828628157614	-3.93091198185065	0.00110277827969165	0.0159224913088266
"PD_CR"	3609	"ILF3"	"chr19"	1.21904062645949	7.68244058509766	3.92910274188003	0.00110708439620173	0.0159683043104143
"PD_CR"	11214	"AKAP13"	"chr15"	-1.31413039045448	7.23885181157732	-3.92798678335388	0.00110974888690246	0.0159903694419524
"PD_CR"	23175	"LPIN1"	"chr2"	-1.58596357555623	4.44502185093486	-3.92694673444604	0.00111223794250472	0.0159967431405743
"PD_CR"	440270	"GOLGA8B"	"chr15"	-3.24448464824399	7.03249364638031	-3.92685341157694	0.00111246155817221	0.0159967431405743
"PD_CR"	645784	"ANKRD36BP2"	"chr2"	-2.29772313547532	2.34208982038151	-3.92504664754477	0.00111679976340116	0.016010790602311
"PD_CR"	259230	"SGMS1"	"chr10"	-1.80506810230416	3.95480464952543	-3.92469891498823	0.00111763665209635	0.016010790602311
"PD_CR"	3708	"ITPR1"	"chr3"	-3.41423398222437	3.62334803715777	-3.92464485996062	0.00111776680309979	0.016010790602311
"PD_CR"	3671	"ISLR"	"chr15"	-3.38390287681281	3.58750373811876	-3.92358697057892	0.00112031700803031	0.016010790602311
"PD_CR"	10320	"IKZF1"	"chr7"	-4.23249945798969	3.25185736382745	-3.923583128653	0.00112032628024294	0.016010790602311
"PD_CR"	5357	"PLS1"	"chr3"	2.20792557245571	5.90157082413042	3.92319123746973	0.00112127248720437	0.016010790602311
"PD_CR"	53947	"A4GALT"	"chr22"	-4.00148627797091	0.558051616477541	-3.92314193103804	0.00112139159271082	0.016010790602311
"PD_CR"	3958	"LGALS3"	"chr14"	2.623619516724	7.321332078895	3.92245527268973	0.00112305162052116	0.0160139058416503
"PD_CR"	653188	"GUSBP3"	"chr5"	-2.84060555758294	2.8049790176025	-3.92178158945839	0.00112468268294803	0.0160139058416503
"PD_CR"	2971	"GTF3A"	"chr13"	1.52566321935906	6.69447396182941	3.9216428297679	0.00112501893153802	0.0160139058416503
"PD_CR"	55224	"ETNK2"	"chr1"	-5.1956356724309	2.38745531615705	-3.92034782662177	0.00112816192042767	0.016036584126495
"PD_CR"	7216	"TRO"	"chrX"	-3.30108358670964	1.9689359732999	-3.92004912545078	0.00112888812471494	0.016036584126495
"PD_CR"	6418	"SET"	"chr9"	1.37508820169868	9.20851204164237	3.91912484671858	0.00113113821754817	0.0160523663259706
"PD_CR"	162394	"SLFN5"	"chr17"	-2.64284433905203	4.95092549216551	-3.91678534009433	0.00113685376781273	0.0161124193624205
"PD_CR"	284904	"SEC14L4"	"chr22"	-4.33896971670052	1.66075032355485	-3.91645765708213	0.00113765663252969	0.0161124193624205
"PD_CR"	5629	"PROX1"	"chr1"	-2.60427707323277	4.90519231895782	-3.91509847677061	0.00114099288927004	0.016143445577905
"PD_CR"	25840	"METTL7A"	"chr12"	-2.70908286812765	7.71409274827132	-3.91349990015817	0.00114492936641167	0.0161828933114075
"PD_CR"	2313	"FLI1"	"chr11"	-3.88184471086372	3.05437015123641	-3.91242311928169	0.00114758862405422	0.0162042273448618
"PD_CR"	191	"AHCY"	"chr20"	1.79557460187495	6.71838918932131	3.91051908394383	0.00115230611342433	0.0162333791838636
"PD_CR"	79890	"RIN3"	"chr14"	-1.9968204171684	3.54906252919898	-3.91033054136927	0.00115277431159465	0.0162333791838636
"PD_CR"	203069	"R3HCC1"	"chr8"	-1.72781956819909	3.83681704318685	-3.91019579485694	0.00115310903796817	0.0162333791838636
"PD_CR"	348254	"CCDC144CP"	"chr17"	-3.08225823694467	3.08809509337329	-3.9084089790251	0.00115755695453959	0.0162688144780045
"PD_CR"	9881	"TRANK1"	"chr3"	-1.89784595681552	3.76575709813392	-3.90825740357993	0.00115793506396811	0.0162688144780045
"PD_CR"	5175	"PECAM1"	"chr17"	-2.56082564995813	5.47390022908612	-3.90663727935493	0.00116198427888908	0.0163017324533036
"PD_CR"	6838	"SURF6"	"chr9"	1.29046533479288	6.64821221043999	3.90639476676052	0.00116259162046339	0.0163017324533036
"PD_CR"	3113	"HLA-DPA1"	"chr6"	-3.46422073957999	5.55637038096067	-3.90487949316959	0.00116639366351152	0.0163387867854915
"PD_CR"	80019	"UBTD1"	"chr10"	-2.15977703476139	3.31122407270499	-3.90394672855517	0.00116874032125813	0.0163447807723222
"PD_CR"	286077	"FAM83H"	"chr8"	2.42486605380494	5.29458369594266	3.90376097239216	0.00116920821488142	0.0163447807723222
"PD_CR"	6614	"SIGLEC1"	"chr20"	-3.93234455756313	2.24042144350418	-3.90332736280717	0.00117030114953684	0.0163447807723222
"PD_CR"	65010	"SLC26A6"	"chr3"	2.2779548790761	5.14818592963737	3.90265710651833	0.00117199258571749	0.0163521975425058
"PD_CR"	752	"FMNL1"	"chr17"	-3.42531739230193	2.04124397413527	-3.90139750035809	0.00117517793888084	0.0163632156561166
"PD_CR"	780	"DDR1"	"chr6"	2.56477633878265	7.35922366905331	3.90124311341789	0.00117556895847294	0.0163632156561166
"PD_CR"	55454	"CSGALNACT2"	"chr10"	-2.20131971920525	3.97036774813609	-3.90096811166682	0.0011762657862366	0.0163632156561166
"PD_CR"	54923	"LIME1"	"chr20"	-2.44017441526874	4.36635572333536	-3.90005038847538	0.00117859421482525	0.0163669164957629
"PD_CR"	2877	"GPX2"	"chr14"	2.97632035207754	8.22613646291477	3.89994783994152	0.0011788546865739	0.0163669164957629
"PD_CR"	4968	"OGG1"	"chr3"	2.12318781727284	4.43963682559511	3.89626422248518	0.00118824949979923	0.0164801321125632
"PD_CR"	10128	"LRPPRC"	"chr2"	1.58253109483401	6.28485657843311	3.89583535949716	0.00118934816622742	0.0164801321125632
"PD_CR"	23484	"LEPROTL1"	"chr8"	-1.58359119324133	4.67278918657961	-3.89167933970193	0.00120004815487028	0.0166120614915835
"PD_CR"	58489	"ABHD17C"	"chr15"	2.78271175555788	6.22729368571018	3.89056063455451	0.00120294484095589	0.0166227352890799
"PD_CR"	115207	"KCTD12"	"chr13"	-2.74758160662287	4.73731408394939	-3.89015716540013	0.0012039912756219	0.0166227352890799
"PD_CR"	8722	"CTSF"	"chr11"	-2.37570885337685	3.50398536885716	-3.88962639960142	0.00120536925972853	0.0166227352890799
"PD_CR"	91057	"CCDC34"	"chr11"	2.37929851485165	5.8472963723095	3.88956161161042	0.00120553757205788	0.0166227352890799
"PD_CR"	6240	"RRM1"	"chr11"	1.73731956422056	6.62363405827855	3.88836192170849	0.00120865851175814	0.0166494777592333
"PD_CR"	10198	"MPHOSPH9"	"chr12"	-1.91438419355228	3.25707488965355	-3.88641931128601	0.00121372935828175	0.0167030020672914
"PD_CR"	54845	"ESRP1"	"chr8"	3.77007924211615	5.63453658522482	3.88595604270587	0.00121494179487246	0.016703375388627
"PD_CR"	10351	"ABCA8"	"chr17"	-5.88586726714541	1.89728967376761	-3.88499439020976	0.00121746245732613	0.0167109979466534
"PD_CR"	8061	"FOSL1"	"chr11"	-2.70654449074368	1.26022820889681	-3.88467179909355	0.0012183092029567	0.0167109979466534
"PD_CR"	3066	"HDAC2"	"chr6"	1.21292156553591	6.96226070863987	3.88438831749223	0.00121905378151857	0.0167109979466534
"PD_CR"	644538	"SMIM10"	"chrX"	-3.69365311885705	2.70694334512746	-3.88134661872574	0.00122707179424864	0.0168045633863478
"PD_CR"	5058	"PAK1"	"chr11"	1.76696511592018	5.68890235127249	3.87984980824118	0.00123103687060323	0.0168424966801367
"PD_CR"	6749	"SSRP1"	"chr11"	1.18157367076387	7.84859867597102	3.87674392494868	0.00123930553581134	0.0169391790597996
"PD_CR"	55137	"FIGN"	"chr2"	-4.94372693419451	1.9075873258649	-3.87348396565831	0.00124804443326596	0.0170420951100619
"PD_CR"	1655	"DDX5"	"chr17"	-1.14809834019057	8.46438950646268	-3.87288913523007	0.00124964564871482	0.0170474409309673
"PD_CR"	6604	"SMARCD3"	"chr7"	-3.31103606724974	3.18104706647265	-3.87118084819079	0.00125425564782749	0.0170792100110252
"PD_CR"	64332	"NFKBIZ"	"chr3"	-1.98785518402557	3.62031898257683	-3.8707570021155	0.00125540208611968	0.0170792100110252
"PD_CR"	3054	"HCFC1"	"chrX"	1.19728952427691	5.87879799634099	3.87068003366449	0.00125561038684517	0.0170792100110252
"PD_CR"	3204	"HOXA7"	"chr7"	4.42188464993983	3.92217217924083	3.86962127781622	0.00125847923842585	0.0171017255813859
"PD_CR"	1192	"CLIC1"	"chr6"	1.9624029696804	7.86915512170164	3.86806944413172	0.00126269606051976	0.0171424979622779
"PD_CR"	9804	"TOMM20"	"chr1"	1.42187945563499	6.73145497444768	3.86643820600971	0.00126714395449719	0.0171858028033689
"PD_CR"	4061	"LY6E"	"chr8"	-2.52998941236639	4.69638096384873	-3.86590123365945	0.00126861155697536	0.0171858028033689
"PD_CR"	8816	"DCAF5"	"chr14"	-1.46467158871837	5.35386143828083	-3.86556021878318	0.00126954447333998	0.0171858028033689
"PD_CR"	6137	"RPL13"	"chr16"	1.17968244232902	11.0936840215872	3.86483950973569	0.00127151838941665	0.0171960049363334
"PD_CR"	7013	"TERF1"	"chr8"	1.27719739755578	5.70773140718433	3.86403351403749	0.00127372954545487	0.0172093928615053
"PD_CR"	143903	"LAYN"	"chr11"	-2.59764183849245	1.86161381273756	-3.86167395130297	0.00128022496511899	0.0172805844908589
"PD_CR"	3091	"HIF1A"	"chr14"	-1.72927721077697	6.48864630933671	-3.85996105658477	0.00128496106833236	0.0173279151913297
"PD_CR"	8501	"SLC43A1"	"chr11"	-1.79142583338096	5.83596260409529	-3.85873412480499	0.0012883643129302	0.0173547322850811
"PD_CR"	79184	"BRCC3"	"chrX"	2.19327156506993	5.90188488183178	3.85835679411602	0.00128941276628441	0.0173547322850811
"PD_CR"	129642	"MBOAT2"	"chr2"	1.91728501989077	4.99786767192294	3.85534665795451	0.00129780749548701	0.0174438000399587
"PD_CR"	197335	"WDR90"	"chr16"	2.28818402488094	4.76519902622413	3.85509708182827	0.00129850597799579	0.0174438000399587
"PD_CR"	647024	"C6orf132"	"chr6"	2.95531202043816	5.83859737200056	3.85346169728083	0.00130309224028429	0.017488738904844
"PD_CR"	958	"CD40"	"chr20"	-4.01256045999278	2.04729055112294	-3.84968202857779	0.00131375426593356	0.0176150571984165
"PD_CR"	11043	"MID2"	"chrX"	-3.8036857381075	1.73786388504593	-3.84750334005304	0.00131993986353093	0.0176643938828525
"PD_CR"	58504	"ARHGAP22"	"chr10"	-4.43564004824965	2.26696535145686	-3.84722285361462	0.00132073832532319	0.0176643938828525
"PD_CR"	1545	"CYP1B1"	"chr2"	-2.72563203824099	5.63552785521843	-3.84706272678945	0.00132119437642113	0.0176643938828525
"PD_CR"	66004	"LYNX1"	"chr8"	-4.10373405224283	1.87138519925006	-3.84627320001933	0.00132344531052709	0.0176777168871543
"PD_CR"	57538	"ALPK3"	"chr15"	-2.10450144714588	3.17188519041919	-3.84495495110946	0.00132721221275595	0.0176969288455529
"PD_CR"	255488	"RNF144B"	"chr6"	-3.16370913454708	2.39836244138093	-3.84489099374535	0.00132739524480197	0.0176969288455529
"PD_CR"	10592	"SMC2"	"chr9"	2.04617517060255	5.98201813006357	3.84423643026359	0.00132926992059059	0.0177051717589438
"PD_CR"	93649	"MYOCD"	"chr17"	-4.21951699341	1.01447431056395	-3.84186455896784	0.00133608527891998	0.0177791442403592
"PD_CR"	57608	"JCAD"	"chr10"	-2.30127638218023	3.9043099279959	-3.83982513851471	0.00134197341617877	0.0178263975625169
"PD_CR"	8887	"TAX1BP1"	"chr7"	1.58175974183629	8.10774200133486	3.83946864538864	0.00134300534142659	0.0178263975625169
"PD_CR"	51082	"POLR1D"	"chr13"	1.3098824235106	6.06274861595336	3.83932156404665	0.00134343132354477	0.0178263975625169
"PD_CR"	85495	"RPPH1"	"chr14"	-1.98705189811871	4.15796681993187	-3.83837964259474	0.00134616256723319	0.0178408327403346
"PD_CR"	91683	"SYT12"	"chr11"	-3.35341373230618	3.10327713988877	-3.83807358143858	0.0013470512372776	0.0178408327403346
"PD_CR"	23642	"SNHG1"	"chr11"	1.7147170635804	5.7206743416906	3.83739266811743	0.0013490304301773	0.0178499273364698
"PD_CR"	6732	"SRPK1"	"chr6"	2.30051668606566	6.02283998813792	3.83616965691029	0.00135259265858367	0.0178513919736941
"PD_CR"	2534	"FYN"	"chr6"	-2.46673951634967	3.86335930015771	-3.83585501712341	0.00135351062673638	0.0178513919736941
"PD_CR"	7305	"TYROBP"	"chr19"	-3.03579926494783	4.62122141009631	-3.83562490678544	0.00135418237438824	0.0178513919736941
"PD_CR"	126374	"WTIP"	"chr19"	-3.95095158225206	1.42361345885739	-3.83491272761868	0.00135626351892327	0.0178597854790624
"PD_CR"	23228	"PLCL2"	"chr3"	-3.21053425653662	2.90881569039163	-3.83454005310065	0.00135735383537296	0.0178597854790624
"PD_CR"	5612	"THAP12"	"chr11"	1.89323924236783	5.065138129428	3.83395434517077	0.00135906919212503	0.0178656744920017
"PD_CR"	4779	"NFE2L1"	"chr17"	-1.09153162048855	7.38455057996466	-3.83262082035001	0.0013629827941872	0.0179004226800429
"PD_CR"	100506341	NA	NA	-1.99942479837094	4.97202353441134	-3.82972231961388	0.00137152831700513	0.0179958817907228
"PD_CR"	219902	"TMEM136"	"chr11"	-3.91206797398421	0.66870889119553	-3.82918675766847	0.00137311316732051	0.0179999169803541
"PD_CR"	3206	"HOXA10"	"chr7"	4.98816559411365	5.44154938418588	3.82812050558312	0.00137627392598116	0.0180122943919453
"PD_CR"	54442	"KCTD5"	"chr16"	4.00922488636135	2.92673761912332	3.82800601324556	0.00137661375675029	0.0180122943919453
"PD_CR"	1911	"PHC1"	"chr12"	-3.08423267880782	3.00602568300895	-3.82692490667389	0.00137982680156858	0.0180153902307691
"PD_CR"	11185	"INMT"	"chr7"	-2.81884052187547	4.29509321750275	-3.82684567739281	0.00138006256650612	0.0180153902307691
"PD_CR"	1827	"RCAN1"	"chr21"	-1.71612166090803	5.31188308547648	-3.82642414304791	0.00138131761880981	0.0180153902307691
"PD_CR"	3507	"IGHM"	NA	-4.00008884348961	3.55313872135962	-3.82589792784134	0.00138288594961064	0.0180153902307691
"PD_CR"	51661	"FKBP7"	"chr2"	-2.43532408130343	2.17841032085637	-3.8254999117405	0.00138407338301214	0.0180153902307691
"PD_CR"	126695	"KDF1"	"chr1"	2.2518068871204	4.69530661459814	3.82512227177018	0.00138520097270944	0.0180153902307691
"PD_CR"	5984	"RFC4"	"chr3"	2.07182175489953	3.75024148680362	3.82492202905288	0.0013857992485207	0.0180153902307691
"PD_CR"	84187	"TMEM164"	"chrX"	2.04198048988707	4.51102615445003	3.82318192042091	0.00139100919418195	0.0180375736480563
"PD_CR"	366	"AQP9"	"chr15"	-4.91635174481024	4.68379970058726	-3.82316687209276	0.00139105433502359	0.0180375736480563
"PD_CR"	10079	"ATP9A"	"chr20"	2.01372181259229	6.71043343201163	3.82294213308284	0.00139172866513293	0.0180375736480563
"PD_CR"	50810	"HDGFL3"	"chr15"	-3.14092381488604	3.90977329612674	-3.82260325885662	0.00139274607863014	0.0180375736480563
"PD_CR"	653784	"MZT2A"	"chr2"	1.7748206553182	6.02451162845332	3.82221735522114	0.00139390559911534	0.0180375736480563
"PD_CR"	6231	"RPS26"	"chr12"	1.82719688196466	8.44522333316619	3.82107604277593	0.00139734056072605	0.0180654341116986
"PD_CR"	2597	"GAPDH"	"chr12"	1.4590638721814	10.3634990178713	3.82025966759519	0.00139980278173477	0.0180661445823118
"PD_CR"	25891	"PAMR1"	"chr11"	-4.68614629051139	1.0271853367689	-3.81981130596479	0.00140115691048185	0.0180661445823118
"PD_CR"	4329	"ALDH6A1"	"chr14"	-3.31460265341421	5.45964162211337	-3.81961825521299	0.0014017403615077	0.0180661445823118
"PD_CR"	6632	"SNRPD1"	"chr18"	1.95389370271581	7.31473459637096	3.81935923538435	0.00140252357174632	0.0180661445823118
"PD_CR"	57482	"KIAA1211"	"chr4"	-2.25197908222619	1.36756425450604	-3.81863066620409	0.00140472893559917	0.0180666773284877
"PD_CR"	120425	"JAML"	"chr11"	-3.44119540523192	3.87965370843844	-3.81849861165339	0.00140512903434733	0.0180666773284877
"PD_CR"	80231	"CXorf21"	"chrX"	-2.94476035299983	2.58572866420226	-3.81716181487933	0.0014091857032702	0.0181023199001674
"PD_CR"	54780	"NSMCE4A"	"chr10"	1.78274150277401	4.77502408776703	3.81672458950805	0.00141051506444401	0.0181028946157969
"PD_CR"	10755	"GIPC1"	"chr19"	2.37716039399	6.34051539726607	3.81624024280372	0.0014119891646902	0.018105324211842
"PD_CR"	2617	"GARS"	"chr7"	1.86704167654821	6.53470440824316	3.81576540529313	0.00141343582440835	0.0181073978523296
"PD_CR"	955	"ENTPD6"	"chr20"	2.39284380587353	5.17201128246319	3.81461474580061	0.00141694764292026	0.0181279475268973
"PD_CR"	55636	"CHD7"	"chr8"	1.38622233859814	6.82961677126742	3.81439715968203	0.00141761270044286	0.0181279475268973
"PD_CR"	2192	"FBLN1"	"chr22"	-6.17013141115215	3.72322843972856	-3.81313012790108	0.00142149164192464	0.0181610700072547
"PD_CR"	4300	"MLLT3"	"chr9"	2.42199246033345	4.81363480148588	3.81195260195646	0.00142510611310347	0.018181581605732
"PD_CR"	89857	"KLHL6"	"chr3"	-3.68837355218368	2.52443102500657	-3.81037492381834	0.00142996332766316	0.0182047974014746
"PD_CR"	3205	"HOXA9"	"chr7"	5.10062939298437	3.93148418227198	3.81017979235196	0.00143056523398282	0.0182047974014746
"PD_CR"	79776	"ZFHX4"	"chr8"	-4.20385734240439	3.37366229504508	-3.80991788719448	0.00143137351127121	0.0182047974014746
"PD_CR"	84310	"C7orf50"	"chr7"	1.39679130435288	7.6850519669588	3.80935956563515	0.00143309810223025	0.0182102961736958
"PD_CR"	80310	"PDGFD"	"chr11"	-3.72261794290291	1.85778025701753	-3.80209360291834	0.0014557328236908	0.0184700091851138
"PD_CR"	5463	"POU6F1"	"chr12"	-3.84729952095084	1.36692380286238	-3.80195816649299	0.00145615811841197	0.0184700091851138
"PD_CR"	3710	"ITPR3"	"chr6"	2.57785019050973	5.55971627611964	3.80131501717039	0.00145817942457655	0.0184783349248858
"PD_CR"	4130	"MAP1A"	"chr15"	-2.52648139180856	3.51909088444668	-3.80080668601502	0.00145977901171266	0.0184783349248858
"PD_CR"	9053	"MAP7"	"chr6"	1.51180997440108	6.27912027333261	3.80043054849343	0.00146096375237723	0.0184783349248858
"PD_CR"	1296	"COL8A2"	"chr1"	-4.25496126826643	0.958035824176288	-3.80008291539187	0.00146205956863807	0.0184783349248858
"PD_CR"	10558	"SPTLC1"	"chr9"	1.38211697689783	6.8043222192434	3.79883898206186	0.00146598747795177	0.0185113759312691
"PD_CR"	2487	"FRZB"	"chr2"	-3.92565756820526	3.72287064679737	-3.7958848174581	0.00147535816789086	0.0186130235469275
"PD_CR"	23499	"MACF1"	"chr1"	-1.41684597055441	8.25496698876873	-3.79546838206127	0.00147668393418692	0.0186130858681235
"PD_CR"	9844	"ELMO1"	"chr7"	-4.38076421014483	1.11430881420428	-3.79424219589696	0.00148059457008669	0.0186457003410739
"PD_CR"	54816	"ZNF280D"	"chr15"	-1.47237882790659	4.61043945921915	-3.79253837699276	0.00148604575210842	0.0186880927024578
"PD_CR"	781	"CACNA2D1"	"chr7"	-3.16754329754178	1.47968042800289	-3.79236140469337	0.00148661310810781	0.0186880927024578
"PD_CR"	3215	"HOXB5"	"chr17"	2.03598830906603	5.55504182432897	3.79191223302047	0.0014880540843078	0.0186882512427606
"PD_CR"	10204	"NUTF2"	"chr16"	1.64110413965009	5.56462005839661	3.79024628792262	0.00149341080158383	0.0187137600268728
"PD_CR"	161	"AP2A2"	"chr11"	-1.19477791842038	5.75434897271682	-3.78992806330043	0.00149443622552411	0.0187137600268728
"PD_CR"	128	"ADH5"	"chr4"	-1.27193354451623	5.8179312864368	-3.78966179790356	0.00149529476229483	0.0187137600268728
"PD_CR"	254428	"SLC41A1"	"chr1"	-1.84704086465943	3.34662154263814	-3.7876200283142	0.00150189462913976	0.0187796797815771
"PD_CR"	84456	"L3MBTL3"	"chr6"	-3.20315026152643	3.03843143652708	-3.78630325014536	0.00150616649979284	0.0188163992154971
